canonical_key,operator,line,render_kind,shape_class,session,built,display_line_ids,parts,drawn_km,drawn_stations,n02_km,semantic_km,audit_stations,n02_station_features,audit_edges,anchor_pass,anchor_warning,anchor_error,topology_status,topology_findings,builder_notes,skip_edges_dropped,not_drawn_reason,official_km,official_stations,source_url,verdict,review_notes
小田急箱根␟鋼索線,小田急箱根,鋼索線,funicular,ordinary_linear,64,yes,jp-小田急箱根-鋼索線,1,1.202,6,1.271,0.85,6,6,5,6,0,0,PASS,,,0,,,,,,
小田急電鉄␟多摩線,小田急電鉄,多摩線,private,ordinary_linear,39,yes,jp-小田急電鉄-多摩線,1,10.641,8,10.844,9.47,8,8,7,8,0,0,PASS,,,0,,,,,,
小田急電鉄␟小田原線,小田急電鉄,小田原線,private,branched_terminal,39,yes,jp-小田急電鉄-小田原線,1,82.567,47,83.611,75.011,47,47,46,47,0,0,PASS,,,0,,,,,,
小田急電鉄␟江ノ島線,小田急電鉄,江ノ島線,private,branched_terminal,39,yes,jp-小田急電鉄-江ノ島線|jp-小田急電鉄-江ノ島線-2,2,29.914,19,28.01,25.087,17,17,17,18,1,0,PASS,,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)),0,,,,,,
山万␟ユーカリが丘線,山万,ユーカリが丘線,agt,loop_with_tail,64,yes,jp-山万-ユーカリが丘線|jp-山万-ユーカリが丘線-2,2,3.59,6,4.096,3.667,6,6,7,6,0,0,PASS,,"女子大–井野 skips 公園 over the same track — service edge, not a second alignment; 1 audited branch part(s) drawn as sibling display line(s)",1,,,,,,
山形鉄道␟フラワー長井線,山形鉄道,フラワー長井線,third_sector,ordinary_linear,56,yes,jp-山形鉄道-フラワー長井線,1,30.625,17,30.732,29.284,17,17,16,17,0,0,PASS,,,0,,,,,,
山陽電気鉄道␟本線,山陽電気鉄道,本線,private,ordinary_linear,46,yes,jp-山陽電気鉄道-本線,1,54.604,43,54.692,50.934,43,43,42,43,0,0,PASS,,,0,,,,,,
山陽電気鉄道␟網干線,山陽電気鉄道,網干線,private,ordinary_linear,46,yes,jp-山陽電気鉄道-網干線,1,8.485,7,8.567,8.024,7,7,6,7,0,0,PASS,,,0,,,,,,
岡山電気軌道␟東山本線,岡山電気軌道,東山本線,tram,ordinary_linear,61,yes,jp-岡山電気軌道-東山本線,1,3.084,10,3.132,2.627,10,10,9,10,0,0,PASS,,,0,,,,,,
岡山電気軌道␟清輝橋線,岡山電気軌道,清輝橋線,tram,ordinary_linear,61,yes,jp-岡山電気軌道-清輝橋線,1,1.62,7,1.669,1.352,7,7,6,7,0,0,PASS,,,0,,,,,,
岳南電車␟岳南鉄道線,岳南電車,岳南鉄道線,private,ordinary_linear,52,yes,jp-岳南電車-岳南鉄道線,1,9.178,10,9.251,8.519,10,10,9,10,0,0,PASS,,,0,,,,,,
島原鉄道␟島原鉄道線,島原鉄道,島原鉄道線,private,ordinary_linear,50,yes,jp-島原鉄道-島原鉄道線,1,43.36,24,43.541,41.097,24,24,23,24,0,0,PASS,,,0,,,,,,
嵯峨野観光鉄道␟嵯峨野観光線,嵯峨野観光鉄道,嵯峨野観光線,private,ordinary_linear,52,yes,jp-嵯峨野観光鉄道-嵯峨野観光線,1,8.826,4,8.897,8.56,4,4,3,4,0,0,PASS,,,0,,,,,,
平成筑豊鉄道␟伊田線,平成筑豊鉄道,伊田線,third_sector,ordinary_linear,53,yes,jp-平成筑豊鉄道-伊田線,1,16.112,15,16.28,14.623,15,15,14,15,0,0,PASS,,,0,,,,,,
平成筑豊鉄道␟田川線,平成筑豊鉄道,田川線,third_sector,ordinary_linear,53,yes,jp-平成筑豊鉄道-田川線,1,26.278,17,26.54,24.765,17,17,16,17,0,0,PASS,,,0,,,,,,
平成筑豊鉄道␟糸田線,平成筑豊鉄道,糸田線,third_sector,ordinary_linear,53,yes,jp-平成筑豊鉄道-糸田線,1,6.897,6,7.063,6.428,6,6,5,6,0,0,PASS,,,0,,,,,,
平成筑豊鉄道␟門司港レトロ観光線,平成筑豊鉄道,門司港レトロ観光線,third_sector,ordinary_linear,53,yes,jp-平成筑豊鉄道-門司港レトロ観光線,1,2.136,4,2.221,1.888,4,4,3,4,0,0,PASS,,,0,,,,,,
広島電鉄␟宇品線,広島電鉄,宇品線,tram,branch_rejoins,58,yes,jp-広島電鉄-宇品線|jp-広島電鉄-宇品線-2,2,6.401,22,6.264,5.285,20,20,20,22,0,0,PASS,,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)),0,,,,,,
広島電鉄␟宮島線,広島電鉄,宮島線,private,ordinary_linear,51,yes,jp-広島電鉄-宮島線,1,16.027,22,16.093,14.505,22,22,21,22,0,0,PASS,,,0,,,,,,
広島電鉄␟循環線,広島電鉄,循環線,tram,ordinary_linear,58,no,,0,,,,1.074,4,,3,0,0,0,,,,0,"no N02 RailroadSection carries this (line, operator)",,,,,
広島電鉄␟本線,広島電鉄,本線,tram,branched_terminal,58,yes,jp-広島電鉄-本線,1,5.186,18,5.635,4.455,18,21,17,18,0,0,PASS,,"2 interval(s) differ from the audited distance: [('十日市町', '本川町', 0.369, 0.21), ('稲荷町', '広島駅', 0.607, 0.426)]",0,,,,,,
広島電鉄␟横川線,広島電鉄,横川線,tram,ordinary_linear,58,yes,jp-広島電鉄-横川線,1,1.461,5,1.508,1.271,5,5,4,5,0,0,PASS,,,0,,,,,,
広島電鉄␟江波線,広島電鉄,江波線,tram,ordinary_linear,58,yes,jp-広島電鉄-江波線,1,2.691,7,2.741,2.396,7,7,6,7,0,0,PASS,,,0,,,,,,
広島電鉄␟白島線,広島電鉄,白島線,tram,ordinary_linear,58,yes,jp-広島電鉄-白島線,1,1.006,5,1.263,0.809,5,6,4,5,0,0,PASS,,,0,,,,,,
広島電鉄␟皆実線,広島電鉄,皆実線,tram,ordinary_linear,58,yes,jp-広島電鉄-皆実線,1,2.17,7,3.02,2.675,7,8,6,7,0,0,PASS,,,0,,,,,,
広島高速交通␟広島新交通1号線,広島高速交通,広島新交通1号線,agt,ordinary_linear,63,yes,jp-広島高速交通-広島新交通1号線,1,18.372,22,18.441,16.764,22,22,21,22,0,0,PASS,,,0,,,,,,
弘南鉄道␟大鰐線,弘南鉄道,大鰐線,private,ordinary_linear,49,yes,jp-弘南鉄道-大鰐線,1,13.874,14,13.98,12.852,14,14,13,14,0,0,PASS,,,0,,,,,,
弘南鉄道␟弘南線,弘南鉄道,弘南線,private,ordinary_linear,49,yes,jp-弘南鉄道-弘南線,1,16.623,13,16.699,15.461,13,13,12,13,0,0,PASS,,,0,,,,,,
御岳登山鉄道␟ケーブルカー,御岳登山鉄道,ケーブルカー,funicular,ordinary_linear,65,yes,jp-御岳登山鉄道-ケーブルカー,1,1.007,2,1.057,0.955,2,2,1,2,0,0,PASS,,,0,,,,,,
愛知環状鉄道␟愛知環状鉄道線,愛知環状鉄道,愛知環状鉄道線,third_sector,ordinary_linear,55,yes,jp-愛知環状鉄道-愛知環状鉄道線,1,45.426,23,45.725,42.886,23,23,22,23,0,0,PASS,,,0,,,,,,
愛知高速交通␟東部丘陵線,愛知高速交通,東部丘陵線,maglev,ordinary_linear,64,yes,jp-愛知高速交通-東部丘陵線,1,8.917,9,8.999,8.411,9,9,8,9,0,0,PASS,,,0,,,,,,
明知鉄道␟明知線,明知鉄道,明知線,third_sector,ordinary_linear,56,yes,jp-明知鉄道-明知線,1,25.154,11,25.332,24.3,11,11,10,11,0,0,PASS,,,0,,,,,,
智頭急行␟智頭線,智頭急行,智頭線,third_sector,ordinary_linear,55,yes,jp-智頭急行-智頭線,1,56.324,14,56.501,55.065,14,14,13,14,0,0,PASS,,,0,,,,,,
札幌市␟南北線,札幌市,南北線,subway,ordinary_linear,34,yes,jp-札幌市-南北線,1,14.29,16,14.825,12.839,16,16,15,16,0,0,PASS,,,0,,,,,,
札幌市␟東西線,札幌市,東西線,subway,ordinary_linear,34,yes,jp-札幌市-東西線,1,20.061,19,20.255,17.115,19,19,18,19,0,0,PASS,,,0,,,,,,
札幌市␟東豊線,札幌市,東豊線,subway,ordinary_linear,34,yes,jp-札幌市-東豊線,1,13.643,14,13.761,11.803,14,14,13,14,0,0,PASS,,,0,,,,,,
東京モノレール␟東京モノレール羽田空港線,東京モノレール,東京モノレール羽田空港線,monorail,ordinary_linear,63,yes,jp-東京モノレール-東京モノレール羽田空港線,1,17.932,11,18.079,16.58,11,11,10,11,0,0,PASS,,,0,,,,,,
東京地下鉄␟11号線半蔵門線,東京地下鉄,11号線半蔵門線,subway,ordinary_linear,31,yes,jp-東京地下鉄-11号線半蔵門線,1,16.783,14,17.086,13.91,14,14,13,14,0,0,PASS,,,0,,,,,,
東京地下鉄␟13号線副都心線,東京地下鉄,13号線副都心線,subway,ordinary_linear,31,yes,jp-東京地下鉄-13号線副都心線,1,12.01,11,12.215,8.842,11,11,10,11,0,0,PASS,,,0,,,,,,
東京地下鉄␟2号線日比谷線,東京地下鉄,2号線日比谷線,subway,ordinary_linear,31,yes,jp-東京地下鉄-2号線日比谷線,1,20.265,22,20.508,16.585,22,22,21,22,0,0,PASS,,,0,,,,,,
東京地下鉄␟3号線銀座線,東京地下鉄,3号線銀座線,subway,ordinary_linear,31,yes,jp-東京地下鉄-3号線銀座線,1,14.201,19,14.303,11.831,19,19,18,19,0,0,PASS,,,0,,,,,,
東京地下鉄␟4号線丸ノ内線,東京地下鉄,4号線丸ノ内線,subway,ordinary_linear,31,yes,jp-東京地下鉄-4号線丸ノ内線,1,24.412,25,24.579,20.804,25,25,24,25,0,0,PASS,,,0,,,,,,
東京地下鉄␟4号線丸ノ内線分岐線,東京地下鉄,4号線丸ノ内線分岐線,subway,ordinary_linear,31,yes,jp-東京地下鉄-4号線丸ノ内線分岐線,1,3.239,4,3.362,2.853,4,4,3,4,0,0,PASS,,,0,,,,,,
東京地下鉄␟5号線東西線,東京地下鉄,5号線東西線,subway,ordinary_linear,31,yes,jp-東京地下鉄-5号線東西線,1,30.775,23,31.003,26.114,23,23,22,23,0,0,PASS,,,0,,,,,,
東京地下鉄␟7号線南北線,東京地下鉄,7号線南北線,subway,ordinary_linear,31,yes,jp-東京地下鉄-7号線南北線,1,21.323,19,21.524,17.505,19,19,18,19,0,0,PASS,,,0,,,,,,
東京地下鉄␟8号線有楽町線,東京地下鉄,8号線有楽町線,subway,ordinary_linear,31,yes,jp-東京地下鉄-8号線有楽町線,1,28.351,24,28.568,23.301,24,24,23,24,0,0,PASS,,,0,,,,,,
東京地下鉄␟9号線千代田線,東京地下鉄,9号線千代田線,subway,ordinary_linear,31,yes,jp-東京地下鉄-9号線千代田線,1,23.972,20,25.413,20.229,20,20,19,20,0,0,PASS,,,0,,,,,,
東京臨海高速鉄道␟臨海副都心線,東京臨海高速鉄道,臨海副都心線,third_sector,ordinary_linear,57,yes,jp-東京臨海高速鉄道-臨海副都心線,1,12.264,8,12.465,10.932,8,8,7,8,0,0,PASS,,,0,,,,,,
東京都␟10号線新宿線,東京都,10号線新宿線,subway,ordinary_linear,33,yes,jp-東京都-10号線新宿線,1,23.611,21,23.89,19.938,21,21,20,21,0,0,PASS,,,0,,,,,,
東京都␟12号線大江戸線,東京都,12号線大江戸線,subway,loop_with_tail,33,yes,jp-東京都-12号線大江戸線|jp-東京都-12号線大江戸線-2|jp-東京都-12号線大江戸線-3,3,41.94,42,40.822,34.581,38,38,39,42,0,0,PASS,,trunk plus 2 branch(es) split from the graph (2 rejoining route(s)),0,,,,,,
東京都␟1号線浅草線,東京都,1号線浅草線,subway,ordinary_linear,33,yes,jp-東京都-1号線浅草線,1,18.348,20,18.534,15.318,20,20,19,20,0,0,PASS,,,0,,,,,,
東京都␟6号線三田線,東京都,6号線三田線,subway,ordinary_linear,33,yes,jp-東京都-6号線三田線,1,26.543,27,26.736,22.264,27,27,26,27,0,0,PASS,,,0,,,,,,
東京都␟日暮里・舎人ライナー,東京都,日暮里・舎人ライナー,agt,ordinary_linear,64,yes,jp-東京都-日暮里・舎人ライナー,1,9.736,13,9.793,8.819,13,13,12,13,0,0,PASS,,,0,,,,,,
東京都␟荒川線,東京都,荒川線,tram,ordinary_linear,61,yes,jp-東京都-荒川線,1,12.106,30,12.153,10.787,30,30,29,30,0,0,PASS,,,0,,,,,,
東急電鉄␟こどもの国線,東急電鉄,こどもの国線,private,ordinary_linear,38,yes,jp-東急電鉄-こどもの国線,1,3.285,3,3.447,3.021,3,3,2,3,0,0,PASS,,,0,,,,,,
東急電鉄␟世田谷線,東急電鉄,世田谷線,tram,ordinary_linear,62,yes,jp-東急電鉄-世田谷線,1,4.898,10,4.97,4.22,10,10,9,10,0,0,PASS,,,0,,,,,,
東急電鉄␟大井町線,東急電鉄,大井町線,private,ordinary_linear,38,yes,jp-東急電鉄-大井町線,1,10.403,15,10.626,8.939,15,15,14,15,0,0,PASS,,,0,,,,,,
東急電鉄␟東急多摩川線,東急電鉄,東急多摩川線,private,ordinary_linear,38,yes,jp-東急電鉄-東急多摩川線,1,5.589,7,5.706,5.093,7,7,6,7,0,0,PASS,,,0,,,,,,
東急電鉄␟東急新横浜線,東急電鉄,東急新横浜線,private,ordinary_linear,38,yes,jp-東急電鉄-東急新横浜線,1,5.846,3,6.086,5.418,3,3,2,3,0,0,PASS,,,0,,,,,,
東急電鉄␟東横線,東急電鉄,東横線,private,branched_terminal,38,yes,jp-東急電鉄-東横線,1,25.369,21,25.12,21.435,21,22,20,21,0,0,PASS,,"1 interval(s) differ from the audited distance: [('多摩川', '新丸子', 2.396, 1.099)]",0,,,,,,
東急電鉄␟池上線,東急電鉄,池上線,private,ordinary_linear,38,yes,jp-東急電鉄-池上線,1,10.811,15,10.896,9.753,15,15,14,15,0,0,PASS,,,0,,,,,,
東急電鉄␟田園都市線,東急電鉄,田園都市線,private,ordinary_linear,38,yes,jp-東急電鉄-田園都市線,1,31.448,27,31.631,27.093,27,27,26,27,0,0,PASS,,,0,,,,,,
東急電鉄␟目黒線,東急電鉄,目黒線,private,ordinary_linear,38,yes,jp-東急電鉄-目黒線,1,6.444,8,6.606,5.687,8,8,7,8,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟上越新幹線,東日本旅客鉄道,上越新幹線,shinkansen,ordinary_linear,16,yes,jp-東日本旅客鉄道-上越新幹線,1,269.753,10,270.184,266.098,10,10,9,10,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟上越線,東日本旅客鉄道,上越線,jr_conventional,complex_multicycle,18,yes,jp-東日本旅客鉄道-上越線|jp-東日本旅客鉄道-上越線-2,2,163.661,37,197.931,165.508,36,39,35,37,0,0,PASS,,"trunk plus 1 branch(es) split from the graph | 2 interval(s) differ from the audited distance: [('湯檜曽', '土合', 7.529, 3.493), ('土合', '土樽', 10.716, 10.16)]",0,,,,,,
東日本旅客鉄道␟両毛線,東日本旅客鉄道,両毛線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-両毛線,1,84.489,19,84.749,81.316,19,19,18,19,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟中央線,東日本旅客鉄道,中央線,jr_conventional,branch_rejoins,18,yes,jp-東日本旅客鉄道-中央線|jp-東日本旅客鉄道-中央線-2,2,240.96,73,274.486,225.447,72,75,75,73,0,0,WARNING,sharp_artificial_turn,"新宿–千駄ヶ谷 skips 代々木 over the same track — service edge, not a second alignment; 1 audited branch part(s) drawn as sibling display line(s) | 1 interval(s) differ from the audited distance: [('中野', '東中野', 2.745, 1.498)]",1,,,,,,
東日本旅客鉄道␟久留里線,東日本旅客鉄道,久留里線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-久留里線,1,32.019,14,32.198,30.842,14,14,13,14,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟五日市線,東日本旅客鉄道,五日市線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-五日市線,1,11.052,7,11.244,10.276,7,7,6,7,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟五能線,東日本旅客鉄道,五能線,jr_conventional,ordinary_linear,18,yes,jp-東日本旅客鉄道-五能線,1,147.174,43,147.422,142.557,43,43,42,43,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟京葉線,東日本旅客鉄道,京葉線,jr_conventional,complex_multicycle,21,yes,jp-東日本旅客鉄道-京葉線|jp-東日本旅客鉄道-京葉線-2,2,51.024,21,48.225,44.517,19,19,21,20,1,0,PASS,,"西船橋–南船橋 skips 二俣新町 over the same track — service edge, not a second alignment; 南船橋–市川塩浜 skips 二俣新町 over the same track — service edge, not a second alignment; trunk plus 1 branch(es) split from the graph (1 rejoining route(s))",2,,,,,,
東日本旅客鉄道␟仙山線,東日本旅客鉄道,仙山線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-仙山線,1,58.025,18,58.294,55.852,18,18,17,18,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟仙石線,東日本旅客鉄道,仙石線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-仙石線,1,48.899,32,49.012,46.05,32,32,31,32,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟伊東線,東日本旅客鉄道,伊東線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-伊東線,1,16.812,6,17.061,15.653,6,6,5,6,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟信越線,東日本旅客鉄道,信越線,jr_conventional,disconnected,18,yes,jp-東日本旅客鉄道-信越線|jp-東日本旅客鉄道-信越線-2|jp-東日本旅客鉄道-信越線-3,3,174.585,55,181.129,165.952,55,55,53,55,0,0,PASS,,"帯織–押切 skips 見附 over the same track — service edge, not a second alignment; 3 disconnected piece(s) drawn as separate display lines",1,,,,,,
東日本旅客鉄道␟八戸線,東日本旅客鉄道,八戸線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-八戸線,1,64.831,24,65.028,62.384,24,24,23,24,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟八高線,東日本旅客鉄道,八高線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-八高線,1,92.225,23,94.078,89.289,23,23,22,23,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟内房線,東日本旅客鉄道,内房線,jr_conventional,ordinary_linear,18,yes,jp-東日本旅客鉄道-内房線,1,119.392,30,121.738,113.144,30,30,29,30,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟北上線,東日本旅客鉄道,北上線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-北上線,1,60.928,15,61.173,59.308,15,15,14,15,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟北陸新幹線,東日本旅客鉄道,北陸新幹線,shinkansen,ordinary_linear,16,yes,jp-東日本旅客鉄道-北陸新幹線,1,176.858,8,177.226,174.718,8,8,7,8,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟南武線,東日本旅客鉄道,南武線,jr_conventional,branched_terminal,21,yes,jp-東日本旅客鉄道-南武線|jp-東日本旅客鉄道-南武線-2,2,38.899,31,38.884,34.975,30,30,30,31,0,0,PASS,,1 audited branch part(s) drawn as sibling display line(s),0,,,,,,
東日本旅客鉄道␟只見線,東日本旅客鉄道,只見線,jr_conventional,ordinary_linear,18,yes,jp-東日本旅客鉄道-只見線,1,135.312,36,135.516,132.097,36,36,35,36,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟吾妻線,東日本旅客鉄道,吾妻線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-吾妻線,1,55.065,18,55.25,52.695,18,18,17,18,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟外房線,東日本旅客鉄道,外房線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-外房線,1,92.4,27,96.255,87.438,27,27,26,27,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟大湊線,東日本旅客鉄道,大湊線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-大湊線,1,58.225,11,58.609,57.283,11,11,10,11,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟大糸線,東日本旅客鉄道,大糸線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-大糸線,1,70.309,33,70.548,66.265,33,33,32,33,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟大船渡線,東日本旅客鉄道,大船渡線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-大船渡線,1,61.943,14,62.181,60.353,14,14,13,14,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟奥羽線,東日本旅客鉄道,奥羽線,jr_conventional,complex_loop,18,yes,jp-東日本旅客鉄道-奥羽線,1,485.052,101,508.129,467.061,101,105,101,101,0,0,WARNING,sharp_artificial_turn,"横堀–及位 skips 院内 over the same track — service edge, not a second alignment | 2 interval(s) differ from the audited distance: [('秋田', '四ツ小屋', 7.263, 6.143), ('笹木野', '福島', 3.637, 3.33)]",1,,,,,,
東日本旅客鉄道␟小海線,東日本旅客鉄道,小海線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-小海線,1,78.702,31,79.017,76.065,31,31,30,31,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟山手線,東日本旅客鉄道,山手線,jr_conventional,branch_rejoins,22,yes,jp-東日本旅客鉄道-山手線,1,20.609,17,23.545,17.865,17,20,17,17,0,0,PASS,,"新宿–原宿 skips 代々木 over the same track — service edge, not a second alignment",1,,,,,,
東日本旅客鉄道␟山田線,東日本旅客鉄道,山田線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-山田線,1,100.774,15,101.096,99.384,15,15,14,15,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟川越線,東日本旅客鉄道,川越線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-川越線,1,30.581,11,30.855,29.114,11,11,10,11,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟左沢線,東日本旅客鉄道,左沢線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-左沢線,1,24.156,11,24.352,23.192,11,11,10,11,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟常磐線,東日本旅客鉄道,常磐線,jr_conventional,disconnected,18,yes,jp-東日本旅客鉄道-常磐線|jp-東日本旅客鉄道-常磐線-2,2,340.548,80,356.01,329.733,80,81,79,80,0,0,WARNING,uncovered_corridor,"北柏–天王台 skips 我孫子 over the same track — service edge, not a second alignment; 2 disconnected piece(s) drawn as separate display lines",1,,,,,,
東日本旅客鉄道␟弥彦線,東日本旅客鉄道,弥彦線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-弥彦線,1,17.348,8,17.588,16.208,8,8,7,8,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟成田線,東日本旅客鉄道,成田線,jr_conventional,branched_terminal,19,yes,jp-東日本旅客鉄道-成田線|jp-東日本旅客鉄道-成田線-2|jp-東日本旅客鉄道-成田線-3|jp-東日本旅客鉄道-成田線-4,4,156.301,33,117.638,110.969,27,27,29,31,2,0,ERROR,service_misclassified_as_independent_parallel,trunk plus 3 branch(es) split from the graph (3 rejoining route(s)),0,,,,,,
東日本旅客鉄道␟日光線,東日本旅客鉄道,日光線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-日光線,1,40.584,7,41.129,39.539,7,7,6,7,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟東北新幹線,東日本旅客鉄道,東北新幹線,shinkansen,ordinary_linear,16,yes,jp-東日本旅客鉄道-東北新幹線,1,675.422,23,675.75,667.796,23,23,22,23,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟東北線,東日本旅客鉄道,東北線,jr_conventional,disconnected,18,yes,jp-東日本旅客鉄道-東北線|jp-東日本旅客鉄道-東北線-2|jp-東日本旅客鉄道-東北線-3|jp-東日本旅客鉄道-東北線-4|jp-東日本旅客鉄道-東北線-5|jp-東日本旅客鉄道-東北線-6|jp-東日本旅客鉄道-東北線-7|jp-東日本旅客鉄道-東北線-8,8,587.57,160,605.976,543.49,145,155,158,159,1,0,ERROR,service_misclassified_as_independent_parallel,"新利府–陸前山王 skips 岩切 over the same track — service edge, not a second alignment; 栗橋–久喜 skips 東鷲宮 over the same track — service edge, not a second alignment; 浦和–蕨 skips 南浦和 over the same track — service edge, not a second alignment; 東十条–鶯谷 skips 日暮里 over the same track — service edge, not a second alignment; 王子–鶯谷 skips 日暮里 over the same track — service edge, not a second alignment; 尾久–鶯谷 skips 日暮里 over the same track — service edge, not a second alignment; trunk plus 8 branch(es) split from the graph (9 rejoining route(s)) | 1 station(s) carry no adjacency and are not drawn | 1 interval(s) differ from the audited distance: [('大宮', '土呂', 4.204, 2.751)] | 1 interval(s) differ from the audited distance: [('王子', '日暮里', 4.626, 6.282)] | anchors re-chosen against the audited distances — several tracks share this line's N02 key | 1 interval(s) differ from the audited distance: [('日暮里', '西日暮里', 1.165, 0.448)] | anchors re-chosen against the audited distances — several tracks share this line's N02 key",6,,,,,,
東日本旅客鉄道␟東海道線,東日本旅客鉄道,東海道線,jr_conventional,complex_multicycle,18,yes,jp-東日本旅客鉄道-東海道線|jp-東日本旅客鉄道-東海道線-2|jp-東日本旅客鉄道-東海道線-3|jp-東日本旅客鉄道-東海道線-4|jp-東日本旅客鉄道-東海道線-5|jp-東日本旅客鉄道-東海道線-6|jp-東日本旅客鉄道-東海道線-7,7,157.205,48,167.288,146.611,37,46,44,47,1,0,ERROR,service_misclassified_as_independent_parallel; sharp_artificial_turn; sharp_artificial_turn,"田町–品川 skips 高輪ゲートウェイ over the same track — service edge, not a second alignment; 新子安–横浜 skips 東神奈川 over the same track — service edge, not a second alignment; 保土ヶ谷–戸塚 skips 東戸塚 over the same track — service edge, not a second alignment; trunk plus 4 branch(es) split from the graph (5 rejoining route(s)) | anchors re-chosen against the audited distances — several tracks share this line's N02 key",3,,,,,,
東日本旅客鉄道␟東金線,東日本旅客鉄道,東金線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-東金線,1,14.393,5,14.854,13.91,5,5,4,5,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟根岸線,東日本旅客鉄道,根岸線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-根岸線,1,21.854,12,22.169,19.581,12,12,11,12,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟横浜線,東日本旅客鉄道,横浜線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-横浜線,1,42.299,20,44.012,39.068,20,20,19,20,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟横須賀線,東日本旅客鉄道,横須賀線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-横須賀線,1,24.031,9,25.675,22.391,9,9,8,9,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟武蔵野線,東日本旅客鉄道,武蔵野線,jr_conventional,disconnected,20,yes,jp-東日本旅客鉄道-武蔵野線,1,71.88,26,77.349,72.843,27,27,25,26,0,0,PASS,,1 station(s) carry no adjacency and are not drawn,0,,,,,,
東日本旅客鉄道␟気仙沼線,東日本旅客鉄道,気仙沼線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-気仙沼線,1,17.485,6,17.632,16.786,6,6,5,6,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟水戸線,東日本旅客鉄道,水戸線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-水戸線,1,50.12,16,50.368,47.581,16,16,15,16,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟水郡線,東日本旅客鉄道,水郡線,jr_conventional,branched_terminal,18,yes,jp-東日本旅客鉄道-水郡線|jp-東日本旅客鉄道-水郡線-2,2,147.019,46,146.923,141.935,45,45,45,46,0,0,PASS,,1 audited branch part(s) drawn as sibling display line(s),0,,,,,,
